date,brentcrude,djia,wticrude,hhnatgas,gold,nasdaq,sp500,wl500,chyusd,inrusd,jpyusd,eurusd
2011-02-28,103.71631578947368,12190.000526315791,88.57842105263157,4.092631578947369,1369.828947368421,2783.535789473684,1321.117894736842,54.39052631578948,6.576126315789473,45.37947368421052,82.53684210526318,1.3655894736842105
2011-03-31,114.64347826086956,12081.476521739129,102.85652173913044,3.9739130434782597,1422.8478260869565,2722.289130434783,1304.4860869565218,53.81173913043479,6.564460869565217,44.91434782608697,81.64695652173913,1.4019826086956524
2011-04-30,123.25888888888888,12411.50611111111,109.19888888888889,4.212222222222222,1474.4305555555557,2791.2233333333334,1329.5133333333333,55.023888888888884,6.529777777777778,44.294999999999995,83.42,1.44285
2011-05-31,114.40650000000001,12568.624500000002,100.294,4.2965,1512.1875,2812.6255,1337.1649999999997,55.29049999999999,6.495864999999998,44.934000000000005,81.12049999999999,1.430775
2011-06-30,113.83318181818184,12097.309545454546,96.26409090909092,4.536818181818183,1528.3795454545455,2687.762727272727,1287.2886363636362,53.317272727272716,6.47455,44.8109090909091,80.4259090909091,1.4402863636363639
2011-07-31,116.97349999999999,12512.325499999997,97.3035,4.4235,1572.19,2810.5755,1325.1844999999998,55.07399999999999,6.457535000000002,44.396,79.2425,1.4275
2011-08-31,110.21954545454547,11316.952727272726,86.29045454545454,4.0604545454545455,1759.5,2502.01,1184.1795454545454,48.88590909090909,6.404636363636365,45.28454545454545,76.96590909090907,1.4325136363636362
2011-09-30,112.83380952380955,11175.453809523811,85.51523809523812,3.8961904761904766,1775.1309523809523,2524.136190476191,1173.879047619048,48.443809523809534,6.388457142857143,47.69047619047618,76.79571428571428,1.3746714285714288
2011-10-31,109.553,11520.068500000003,86.3815,3.5734999999999992,1668.0875,2596.2185,1207.8325,49.80649999999999,6.3709549999999995,49.202,76.64299999999999,1.3732450000000003
2011-11-30,110.585,11786.865500000002,97.06899999999999,3.2360000000000007,1736.425,2602.666,1224.5425,50.684,6.3564099999999994,50.67850000000001,77.5595,1.35576
2011-12-31,107.87049999999999,12064.8995,98.4265,3.1734999999999993,1652.725,2600.4935000000005,1242.2175000000002,51.4385,6.349569999999999,52.355000000000004,77.79500000000003,1.31586
2012-01-31,110.68599999999999,12550.892000000002,100.2735,2.6704999999999997,1656.725,2743.7949999999996,1300.5775,54.0185,6.31717,51.001499999999986,76.96400000000001,1.2909849999999996
2012-02-29,119.327,12889.049500000001,102.204,2.5044999999999997,1743.775,2928.9805000000006,1352.4875,56.571000000000005,6.299690000000001,49.18119000000001,78.47,1.3238349999999997
2012-03-31,125.44545454545454,13079.464999999998,106.15772727272726,2.1718181818181823,1675.0568181818182,3035.9159090909093,1389.24,57.98318181818183,6.312481818181819,50.363468181818185,82.4659090909091,1.3207499999999996
2012-04-30,119.42166666666668,13026.996666666668,103.33055555555555,1.9427777777777782,1647.0833333333333,3030.076666666666,1385.1666666666667,57.75333333333333,6.304344444444443,51.81166666666667,81.17777777777776,1.3158388888888888
2012-05-31,110.33952380952381,12707.396666666667,94.50190476190475,2.4380952380952383,1585.404761904762,2897.6780952380955,1339.9247619047621,55.91714285714285,6.325004761904761,54.399047619047636,79.65666666666668,1.2794761904761902
2012-06-30,94.83578947368423,12590.188947368422,82.11105263157894,2.465789473684211,1595.6315789473683,2858.912105263157,1327.8678947368423,55.328947368421055,6.363015789473685,55.978947368421046,79.4078947368421,1.254926315789474
2012-07-31,102.61857142857141,12814.101904761905,87.89523809523807,2.953333333333334,1591.6309523809523,2920.114285714285,1359.7761904761905,56.801428571428566,6.371742857142857,55.42476190476191,78.9347619047619,1.227761904761905
2012-08-31,113.33863636363638,13135.367727272731,94.06727272727272,2.84,1625.6818181818182,3030.8245454545454,1403.1222727272727,58.46863636363637,6.359436363636363,55.48500000000001,78.69181818181819,1.2401318181818182
2012-09-30,112.86368421052633,13418.498421052633,94.51368421052634,2.8478947368421057,1744.8684210526317,3136.802631578948,1443.4194736842105,60.455789473684206,6.32,54.35,78.13526315789474,1.2884578947368421
2012-10-31,111.90099999999998,13370.494999999999,89.885,3.3150000000000004,1748.575,3057.6575000000003,1436.9135,60.19649999999999,6.265105,53.0065,78.94499999999998,1.297695
2012-11-30,109.0,12900.5105,86.58,3.5475000000000003,1723.5125,2942.853,1395.2365000000002,58.689,6.233750000000001,54.7845,81.03049999999999,1.28374
2012-12-31,109.42947368421052,13145.74,87.70947368421054,3.3410526315789477,1687.342105263158,3004.5094736842107,1422.4147368421052,60.123684210526314,6.232694736842105,54.635789473684206,83.69421052631579,1.3113736842105264
2013-01-31,112.96000000000001,13615.322857142859,94.75666666666666,3.3285714285714287,1671.1190476190477,3125.913333333333,1480.3952380952383,63.00761904761906,6.221519047619047,54.22904761904762,89.05809523809525,1.3303904761904763
2013-02-28,116.05052631578945,13967.330000000004,95.30894736842104,3.3299999999999996,1631.7105263157894,3169.213157894737,1512.3115789473684,64.5621052631579,6.232268421052631,53.80789473684211,93.00157894736842,1.3346736842105265
2013-03-31,108.474,14418.257999999998,92.9385,3.8095,1591.0125,3236.1670000000004,1550.8289999999995,66.38300000000001,6.215670000000001,54.418000000000006,94.80049999999999,1.2959999999999998
2013-04-30,101.93809523809526,14680.816666666666,91.77952380952381,4.175714285714285,1485.904761904762,3251.931904761904,1571.1085714285716,67.16761904761904,6.18507619047619,54.325714285714305,97.97047619047619,1.3033190476190475
2013-05-31,102.44238095238094,15181.860952380954,94.44809523809523,4.046666666666668,1416.142857142857,3442.6328571428576,1640.9066666666668,70.35095238095239,6.14044761904762,55.025238095238095,100.99333333333334,1.2979142857142858
2013-06-30,102.9195,15035.7545,95.7725,3.8259999999999996,1342.7,3416.741499999999,1618.7725,69.49900000000001,6.13415,58.38349999999999,97.235,1.319715
2013-07-31,107.93318181818178,15390.211363636363,104.67090909090908,3.6227272727272735,1285.9318181818182,3559.7109090909084,1668.6754545454546,72.06272727272729,6.13425,59.76090909090909,99.67272727272726,1.3087863636363635
2013-08-31,111.23523809523807,15207.199523809524,106.60571428571431,3.4195238095238087,1345.047619047619,3639.0885714285714,1670.727619047619,72.45619047619047,6.121314285714285,62.741904761904756,97.77285714285715,1.3310904761904763
2013-09-30,111.59649999999999,15269.841,106.2895,3.620000000000001,1346.325,3731.2619999999997,1687.1735,73.49100000000001,6.119815,63.648,99.21,1.3364150000000001
2013-10-31,109.02863636363637,15288.747272727273,100.4509090909091,3.6713636363636364,1316.1477272727273,3849.699090909091,1720.4759090909092,75.25681818181819,6.103213636363637,61.60590909090908,97.77,1.364590909090909
2013-11-30,107.89894736842102,15875.445263157893,93.7973684210526,3.6389473684210536,1278.9605263157894,3959.518947368421,1784.1542105263154,77.75526315789472,6.092931578947369,62.517894736842116,100.07368421052634,1.3490842105263159
2013-12-31,110.71199999999999,16076.569499999998,97.54750000000001,4.231,1221.5875,4071.319999999999,1806.063,78.9675,6.073770000000001,61.794000000000004,103.39699999999998,1.3708899999999997
2014-01-31,108.12285714285716,16243.722380952377,94.61714285714285,4.713333333333334,1242.5119047619048,4154.360952380953,1822.3566666666666,80.14619047619047,6.050938095238095,62.105714285714285,103.76142857142858,1.361795238095238
2014-02-28,108.90052631578948,15958.443157894742,100.81736842105265,6.000526315789473,1297.2763157894738,4199.451052631578,1817.034736842105,80.20052631578949,6.081600000000001,62.1642105263158,102.12526315789474,1.366521052631579
2014-03-31,107.48095238095237,16308.627619047616,100.80380952380953,4.903333333333334,1336.5595238095239,4276.359047619048,1863.5233333333333,82.44809523809522,6.17287619047619,60.947619047619064,102.3395238095238,1.3828190476190474
2014-04-30,107.6585,16397.015,101.95499999999998,4.652500000000001,1299.175,4119.1939999999995,1863.882,81.97999999999999,6.22453,60.33700000000001,102.45449999999998,1.38109
2014-05-31,109.51849999999999,16569.09,102.29899999999999,4.5745,1288.9125,4135.24,1890.0224999999998,82.8625,6.237590000000001,59.238,101.7595,1.3731250000000004
2014-06-30,111.7952380952381,16843.754761904762,105.79428571428573,4.5876190476190475,1277.857142857143,4332.73857142857,1947.0876190476192,85.6847619047619,6.230604761904762,59.736666666666665,102.06285714285717,1.3594857142857142
2014-07-31,106.76818181818182,16988.26409090909,103.58863636363635,4.050909090909091,1312.6022727272727,4434.125909090909,1973.0999999999995,86.76045454545452,6.198436363636364,60.09559090909091,101.74000000000001,1.3533363636363638
2014-08-31,101.66400000000002,16760.0685,96.59349999999999,3.9110000000000005,1297.0049999999999,4460.2055,1959.7125,86.3415,6.154134999999999,60.88950000000001,102.89299999999999,1.3320699999999996
2014-09-30,97.09142857142857,17098.126666666667,93.21190476190475,3.923809523809524,1239.142857142857,4551.586190476191,1993.2261904761908,87.81619047619047,6.138228571428571,60.897619047619045,107.42571428571426,1.2889095238095238
2014-10-31,87.40727272727274,16719.179545454546,84.33636363636363,3.777727272727272,1223.3636363636363,4411.847272727272,1940.1168181818184,85.25136363636364,6.125049999999999,61.36681818181819,108.02636363636366,1.267731818181818
2014-11-30,79.35444444444445,17650.870555555557,75.675,4.119444444444444,1176.6944444444443,4689.210000000002,2044.8438888888886,89.94666666666666,6.124894444444444,61.68277777777779,116.29944444444446,1.24725
2014-12-31,62.50714285714285,17739.98,59.51428571428572,3.517142857142857,1200.4404761904761,4729.17,2052.6233333333334,90.22190476190474,6.188628571428571,62.70714285714286,119.32333333333334,1.232919047619048
2015-01-31,47.75950000000001,17542.255,47.219,2.9945000000000004,1248.025,4673.7015,2028.1785,89.52700000000002,6.218135000000001,62.13000000000001,118.24999999999997,1.1614900000000001
2015-02-28,57.91263157894738,17945.41210526316,50.58421052631579,2.8747368421052633,1230.9736842105262,4854.255789473685,2082.1957894736843,92.28842105263159,6.251847368421051,61.990526315789474,118.76,1.1350263157894738
2015-03-31,55.88545454545454,17931.745,47.82363636363636,2.8309090909090906,1180.6363636363637,4938.010909090909,2079.9904545454547,92.63363636363637,6.238604545454544,62.480454545454535,120.3945454545455,1.0819454545454545
2015-04-30,59.71400000000001,17974.9965,54.57149999999999,2.6079999999999997,1198.2525,4989.383,2095.5750000000003,93.578,6.201795000000001,62.69799999999999,119.56000000000002,1.080435
2015-05-31,64.0463157894737,18127.571578947365,59.28315789473684,2.8568421052631585,1197.6842105263158,5030.08947368421,2111.809473684211,94.11473684210523,6.203184210526316,63.71894736842105,120.82684210526314,1.1168526315789473
2015-06-30,61.477727272727286,17927.21909090909,59.81954545454544,2.7836363636363632,1182.2477272727274,5073.041818181818,2099.283636363636,93.94818181818182,6.2052,63.780909090909084,123.71863636363638,1.1225590909090906
2015-07-31,56.44772727272727,17795.01681818182,50.90090909090909,2.841818181818182,1129.9136363636364,5082.81,2094.1436363636367,93.54272727272728,6.20845,63.60454545454545,123.31090909090909,1.099740909090909
2015-08-31,46.515,17088.271500000003,42.551,2.7775,1117.525,4942.5284999999985,2043.2505000000006,91.2465,6.336365,65.0325,123.09099999999998,1.1133250000000001
2015-09-30,47.680476190476185,16339.95,45.479523809523805,2.6604761904761904,1125.090476190476,4748.004761904762,1944.4023809523806,87.10047619047617,6.3676047619047615,66.16666666666667,120.14761904761905,1.1228523809523807
2015-10-31,48.31,17184.68333333333,46.182380952380946,2.3342857142857136,1156.7857142857142,4880.960476190476,2025.162857142857,90.11523809523808,6.3504999999999985,65.02619047619048,120.04809523809523,1.1227952380952382
2015-11-30,44.267894736842116,17724.90263157895,42.41684210526316,2.0878947368421055,1089.3184210526317,5083.322631578947,2080.912105263158,92.3878947368421,6.3640368421052615,66.1,122.64315789473683,1.0726578947368421
2015-12-31,38.049523809523805,17543.54952380952,37.228095238095236,1.9352380952380952,1068.3166666666668,5040.518571428573,2053.964285714286,90.96047619047619,6.447728571428572,66.52190476190478,121.69857142857143,1.0884190476190474
2016-01-31,30.875263157894732,16305.252105263156,31.683157894736844,2.2878947368421048,1095.9289473684212,4610.714210526316,1918.5978947368426,84.60052631578948,6.5726,67.33315789473684,118.2257894736842,1.085505263157895
2016-02-29,32.1815,16299.8985,30.323,1.9845000000000002,1194.2150000000001,4463.206,1904.4185000000002,83.65849999999999,6.550050000000001,68.23949999999999,114.61550000000003,1.1092300000000002
2016-03-31,38.20476190476191,17291.03571428571,37.525238095238095,1.723333333333333,1246.3119047619048,4753.8933333333325,2021.2352380952382,89.4447619047619,6.502080952380952,66.90904761904763,112.9090476190476,1.1128428571428572
2016-04-30,41.583333333333336,17844.365714285716,40.755238095238084,1.9185714285714288,1241.452380952381,4892.168095238095,2075.535238095238,92.20380952380954,6.475433333333332,66.42190476190477,109.5519047619048,1.1345666666666665
2016-05-31,46.78849999999999,17682.378,46.8105,1.9305000000000003,1259.755,4786.7675,2064.757,92.05300000000001,6.528484999999999,66.91600000000001,108.9665,1.130185
2016-06-30,48.24727272727272,17754.86772727273,48.75727272727272,2.5863636363636364,1273.5795454545453,4856.232272727273,2083.8913636363636,93.2790909090909,6.589222727272728,67.26545454545455,105.35090909090906,1.1231772727272726
2016-07-31,44.798500000000004,18341.1825,44.6515,2.819499999999999,1336.8625,5023.989,2148.902,96.37400000000001,6.677105000000002,67.158,104.191,1.105495
2016-08-31,45.66954545454546,18494.832727272722,44.62227272727272,2.8172727272727274,1340.8613636363634,5216.3431818181825,2177.350454545455,98.03045454545453,6.645168181818182,66.89227272727274,101.19772727272726,1.1207636363636362
2016-09-30,46.560476190476194,18267.402857142857,45.18238095238096,2.9990476190476194,1326.5380952380951,5254.154285714287,2157.6909523809522,97.61714285714284,6.670180952380951,66.71380952380953,101.7842857142857,1.1217809523809525
2016-10-31,49.4215,18177.322,49.776,2.9684999999999997,1269.2700000000002,5252.355000000001,2141.9890000000005,96.94749999999999,6.73031,66.7415,103.90750000000003,1.1014399999999998
2016-11-30,44.75,18689.81,45.774499999999996,2.5625,1242.1775,5261.738,2165.0125,98.4485,6.84016,67.63949999999998,108.44300000000001,1.07918
2016-12-31,53.308499999999995,19700.792999999998,51.928,3.585499999999999,1152.165,5409.4005,2245.5165,102.65649999999998,6.918285000000002,67.79500000000002,115.922,1.0548949999999997
2017-01-31,54.566842105263156,19912.410526315787,52.513157894736835,3.2842105263157886,1191.7763157894738,5561.744210526316,2275.3163157894737,104.22157894736843,6.890663157894738,68.04736842105262,114.8721052631579,1.0634947368421053
2017-02-28,54.84947368421053,20424.144210526316,53.46842105263157,2.8584210526315794,1233.286842105263,5764.702105263157,2329.9105263157894,106.7873684210526,6.869426315789474,66.97263157894739,112.91157894736843,1.065021052631579
2017-03-31,51.589130434782604,20823.05782608696,49.32782608695651,2.8795652173913044,1231.063043478261,5864.963913043479,2366.822173913043,108.15304347826088,6.894,65.80086956521737,112.91652173913043,1.0691043478260873
2017-04-30,52.17,20687.34777777778,50.97388888888889,3.1083333333333343,1267.1499999999999,5915.246111111113,2359.881666666666,108.21555555555557,6.8882,64.54277777777777,110.26277777777779,1.0721722222222223
2017-05-31,50.23095238095239,20937.923333333332,48.459523809523816,3.14952380952381,1245.2499999999998,6126.4628571428575,2395.68,109.80523809523811,6.884033333333333,64.42761904761903,112.26571428571428,1.1056428571428571
2017-06-30,46.368181818181824,21317.79545454545,45.177727272727275,2.975454545454546,1261.2772727272725,6224.285909090908,2433.985454545454,111.73272727272727,6.806563636363635,64.44818181818182,110.91409090909089,1.1233
2017-07-31,48.40894736842105,21586.61842105263,46.630526315789474,2.9847368421052636,1235.665789473684,6304.3905263157885,2455.423157894737,112.93263157894735,6.767899999999999,64.40210526315789,112.36947368421052,1.1538736842105264
2017-08-31,51.782380952380954,21915.065714285716,48.13714285714286,2.896190476190476,1282.0595238095236,6311.719523809525,2456.394285714286,112.78952380952383,6.66895238095238,63.964285714285715,109.82761904761905,1.180895238095238
2017-09-30,56.330499999999994,22173.414000000008,49.822,2.9805,1316.1675,6428.079,2492.841,114.90349999999998,6.568990000000001,64.47749999999999,110.776,1.1913349999999998
2017-10-31,57.61333333333334,23049.340476190475,51.672857142857126,2.8790476190476193,1280.607142857143,6604.120000000003,2557.5814285714287,118.20095238095234,6.625400000000001,65.03571428571428,112.91476190476193,1.1755476190476193
2017-11-30,62.604499999999994,23564.7155,56.63300000000002,3.004,1282.7775000000004,6798.3005,2594.171,119.8445,6.620015,64.8435,112.81900000000003,1.1742949999999996
